Set,#,Name,Rarity,Price
SMP,SM190,Detective Pikachu,Promo,1.06
SMP,SM170,Detective Pikachu,Promo,25.75
SMP,SM198,Bulbasaur,Promo,4.17
SMP,SM199,Psyduck,Promo,4.3
SMP,SM200,Snubbull,Promo,2
GRI,130a,Rescue Stretcher,Uncommon,2.79
SMP,SM188,Kangaskhan-GX,Promo,1.71
BUS,116a,Kiawe,Uncommon,0.31
SMP,SM189,Blastoise-GX,Promo,6.44
UPR,153a,Lusamine,Uncommon,10.22
LOT,172a,Electropower,Uncommon,0.34
UNB,182a,Pokégear 3.0,Uncommon,23.72
UNM,1,Rowlet & Alolan Exeggutor-GX,Rare Holo GX,4.86
UNM,2,Yanma,Common,0.05
UNM,3,Yanmega,Uncommon,0.1
UNM,4,Celebi,Rare Holo,1.09
UNM,5,Shroomish,Common,0.09
UNM,6,Sewaddle,Common,0.11
UNM,7,Sewaddle,Common,0.11
UNM,8,Swadloon,Uncommon,0.22
UNM,9,Leavanny,Rare,0.32
UNM,10,Dwebble,Common,0.09
UNM,11,Crustle,Rare,0.27
UNM,12,Karrablast,Common,0.05
UNM,13,Foongus,Common,0.07
UNM,14,Amoonguss,Rare,0.25
UNM,15,Fomantis,Common,0.14
UNM,16,Lurantis,Uncommon,0.19
UNM,17,Bounsweet,Common,0.09
UNM,18,Steenee,Uncommon,0.11
UNM,19,Tsareena,Rare Holo,0.37
UNM,20,Dhelmise,Uncommon,0.09
UNM,21,Magmar,Common,0.1
UNM,22,Magmortar,Rare,0.27
UNM,23,Numel,Common,0.07
UNM,24,Camerupt,Rare,0.19
UNM,25,Heatran-GX,Rare Holo GX,1.08
UNM,26,Victini,Rare Holo,0.43
UNM,27,Litwick,Common,0.15
UNM,28,Litwick,Common,0.19
UNM,29,Lampent,Uncommon,0.18
UNM,30,Chandelure,Rare Holo,0.43
UNM,31,Fletchinder,Common,0.08
UNM,32,Talonflame,Rare,0.25
UNM,33,Salandit,Common,0.33
UNM,34,Salazzle,Rare,0.2
UNM,35,Slowpoke & Psyduck-GX,Rare Holo GX,18.55
UNM,36,Lapras,Uncommon,0.22
UNM,37,Snorunt,Common,0.12
UNM,38,Froslass,Rare Holo,0.52
UNM,39,Finneon,Common,0.07
UNM,40,Lumineon,Uncommon,0.13
UNM,41,Snover,Common,0.08
UNM,42,Abomasnow,Rare,0.23
UNM,43,Basculin,Uncommon,0.12
UNM,44,Tirtouga,Uncommon,0.26
UNM,45,Carracosta,Uncommon,0.24
UNM,46,Cryogonal,Common,0.11
UNM,47,Keldeo-GX,Rare Holo GX,1.69
UNM,48,Dewpider,Common,0.08
UNM,49,Araquanid,Rare,0.23
UNM,50,Wimpod,Common,0.11
UNM,51,Golisopod,Rare Holo,0.41
UNM,52,Pyukumuku,Uncommon,0.15
UNM,53,Tapu Fini,Rare,0.28
UNM,54,Raichu & Alolan Raichu-GX,Rare Holo GX,8.31
UNM,55,Pikachu,Common,0.23
UNM,56,Pikachu,Common,0.41
UNM,57,Alolan Raichu,Rare Holo,1.76
UNM,58,Magnemite,Common,0.09
UNM,59,Magneton,Uncommon,0.12
UNM,60,Magnezone,Rare Holo,0.39
UNM,61,Joltik,Common,0.08
UNM,62,Galvantula,Rare,0.24
UNM,63,Tynamo,Common,0.05
UNM,64,Tynamo,Common,0.07
UNM,65,Eelektrik,Uncommon,0.08
UNM,66,Eelektross,Rare Holo,0.54
UNM,67,Stunfisk,Common,0.07
UNM,68,Thundurus,Uncommon,0.15
UNM,69,Tapu Koko,Rare Holo,0.43
UNM,70,Xurkitree,Rare,0.34
UNM,71,Mewtwo & Mew-GX,Rare Holo GX,20.52
UNM,72,Espeon & Deoxys-GX,Rare Holo GX,8.14
UNM,73,Exeggcute,Common,0.08
UNM,74,Exeggutor,Rare,0.22
UNM,75,Alolan Marowak,Rare,0.34
UNM,76,Jynx,Uncommon,0.17
UNM,77,Wynaut,Uncommon,0.25
UNM,78,Latios-GX,Rare Holo GX,3.53
UNM,79,Jirachi-GX,Rare Holo GX,2.76
UNM,80,Drifloon,Common,0.1
UNM,81,Drifblim,Rare,0.25
UNM,82,Skorupi,Common,0.09
UNM,83,Uxie,Rare Holo,0.57
UNM,84,Mesprit,Uncommon,0.17
UNM,85,Azelf,Uncommon,0.16
UNM,86,Giratina,Rare Holo,1.67
UNM,87,Cresselia,Uncommon,0.12
UNM,88,Munna,Common,0.14
UNM,89,Musharna,Uncommon,0.13
UNM,90,Elgyem,Uncommon,0.09
UNM,91,Beheeyem,Rare,0.28
UNM,92,Honedge,Common,0.08
UNM,93,Honedge,Common,0.07
UNM,94,Doublade,Uncommon,0.12
UNM,95,Aegislash,Rare Holo,0.55
UNM,96,Mareanie,Common,0.07
UNM,97,Toxapex,Rare,0.21
UNM,98,Salandit,Common,0.07
UNM,99,Salazzle,Rare,0.21
UNM,100,Cosmog,Common,0.06
UNM,101,Necrozma,Rare,2.31
UNM,102,Poipole,Common,0.19
UNM,103,Onix,Common,0.09
UNM,104,Steelix,Rare,0.31
UNM,105,Cubone,Common,0.12
UNM,106,Aerodactyl-GX,Rare Holo GX,1.76
UNM,107,Heracross,Uncommon,0.17
UNM,108,Breloom,Uncommon,0.12
UNM,109,Meditite,Common,0.08
UNM,110,Medicham,Rare,0.15
UNM,111,Relicanth,Uncommon,0.2
UNM,112,Gible,Common,0.15
UNM,113,Gabite,Uncommon,0.1
UNM,114,Garchomp,Rare Holo,1.04
UNM,115,Riolu,Common,0.14
UNM,116,Riolu,Common,0.13
UNM,117,Lucario,Rare,0.34
UNM,118,Drilbur,Common,0.08
UNM,119,Excadrill,Rare,0.22
UNM,120,Archen,Uncommon,0.19
UNM,121,Archeops,Rare,0.43
UNM,122,Terrakion,Rare Holo,0.41
UNM,123,Meloetta,Rare,0.27
UNM,124,Zygarde,Rare,0.27
UNM,125,Umbreon & Darkrai-GX,Rare Holo GX,17.34
UNM,126,Mega Sableye & Tyranitar-GX,Rare Holo GX,11.52
UNM,127,Alolan Grimer,Common,0.11
UNM,128,Murkrow,Common,0.11
UNM,129,Murkrow,Common,0.13
UNM,130,Honchkrow,Rare,0.33
UNM,131,Sneasel,Common,0.09
UNM,132,Weavile-GX,Rare Holo GX,1.67
UNM,133,Sableye,Uncommon,0.15
UNM,134,Drapion,Rare,0.21
UNM,135,Purrloin,Common,0.11
UNM,136,Liepard,Rare,0.25
UNM,137,Scraggy,Common,0.07
UNM,138,Scrafty,Rare,0.21
UNM,139,Yveltal,Rare Holo,0.45
UNM,140,Hoopa,Rare Holo,0.45
UNM,141,Mawile-GX,Rare Holo GX,1.32
UNM,142,Escavalier,Rare,0.24
UNM,143,Cottonee,Common,0.2
UNM,144,Whimsicott,Rare,0.38
UNM,145,Dedenne,Uncommon,0.2
UNM,146,Garchomp & Giratina-GX,Rare Holo GX,13.36
UNM,147,Dratini,Common,0.16
UNM,148,Dratini,Common,0.2
UNM,149,Dragonair,Uncommon,0.18
UNM,150,Dragonair,Uncommon,0.27
UNM,151,Dragonite,Rare,1.22
UNM,152,Dragonite-GX,Rare Holo GX,4.3
UNM,153,Latias,Rare,0.3
UNM,154,Axew,Common,0.08
UNM,155,Fraxure,Uncommon,0.13
UNM,156,Haxorus,Rare Holo,0.63
UNM,157,Druddigon,Common,0.06
UNM,158,Noibat,Common,0.07
UNM,159,Noivern,Rare,0.54
UNM,160,Naganadel-GX,Rare Holo GX,1.64
UNM,161,Lickitung,Common,0.1
UNM,162,Lickilicky,Rare,0.32
UNM,163,Kangaskhan,Rare Holo,0.47
UNM,164,Tauros,Uncommon,0.11
UNM,165,Hoothoot,Common,0.11
UNM,166,Noctowl,Uncommon,0.14
UNM,167,Slakoth,Common,0.09
UNM,168,Slakoth,Common,0.1
UNM,169,Vigoroth,Uncommon,0.1
UNM,170,Slaking,Rare Holo,0.35
UNM,171,Bidoof,Common,0.08
UNM,172,Bibarel,Uncommon,0.17
UNM,173,Munchlax,Uncommon,0.75
UNM,174,Pidove,Common,0.07
UNM,175,Tranquill,Uncommon,0.11
UNM,176,Unfezant,Rare,0.2
UNM,177,Audino,Uncommon,0.12
UNM,178,Tornadus,Uncommon,0.16
UNM,179,Fletchling,Common,0.09
UNM,180,Yungoos,Common,0.05
UNM,181,Gumshoos,Rare,0.19
UNM,182,Oranguru,Uncommon,0.09
UNM,183,Type: Null,Uncommon,0.14
UNM,184,Silvally,Rare Holo,0.74
UNM,185,Komala,Uncommon,0.34
UNM,186,Blaine’s Quiz Show,Uncommon,0.18
UNM,187,Blizzard Town,Uncommon,0.17
UNM,188,Blue’s Tactics,Uncommon,0.13
UNM,189,Bug Catcher,Uncommon,0.09
UNM,190,Channeler,Uncommon,0.12
UNM,191,Cherish Ball,Uncommon,0.21
UNM,192,Coach Trainer,Uncommon,0.17
UNM,193,Dark City,Uncommon,0.48
UNM,194,Ear-Ringing Bell,Uncommon,0.18
UNM,195,Flyinium Z: Air Slash,Uncommon,0.18
UNM,196,Giant Bomb,Uncommon,0.14
UNM,197,Giant Hearth,Uncommon,0.2
UNM,198,Great Potion,Uncommon,0.12
UNM,199,Grimsley,Uncommon,0.18
UNM,200,Hapu,Uncommon,0.2
SMP,SM201,Reshiram & Charizard-GX,Promo,40.9
UNM,201,Karate Belt,Uncommon,0.23
SMP,SM202,Amoonguss,Promo,1.55
UNM,202,Misty’s Favor,Uncommon,0.36
SMP,SM203,Tapu Fini,Promo,2.13
UNM,203,Normalium Z: Tackle,Uncommon,0.14
SMP,SM204,Necrozma,Promo,3.81
UNM,204,Poké Maniac,Uncommon,0.14
UNM,205,Pokémon Research Lab,Uncommon,0.3
SMP,SM205,Terrakion,Promo,1.86
SMP,SM206,Pikachu,Promo,2.54
UNM,206,Reset Stamp,Uncommon,0.21
UNM,207,Slumbering Forest,Uncommon,0.23
SMP,SM207,Sudowoodo,Promo,0.44
UNM,208,Stadium Nav,Uncommon,0.96
SMP,SM208,Vikavolt,Promo,0.41
UNM,209,Tag Switch,Uncommon,0.14
SMP,SM209,Stakataka,Promo,0.48
UNM,210,Unidentified Fossil,Uncommon,0.1
UNM,211,U-Turn Board,Uncommon,4.38
UNM,212,Recycle Energy,Uncommon,0.68
UNM,213,Weakness Guard Energy,Uncommon,0.42
UNM,214,Rowlet & Alolan Exeggutor-GX,Ultra Rare,7.23
UNM,215,Rowlet & Alolan Exeggutor-GX,Ultra Rare,49.65
UNM,216,Heatran-GX,Ultra Rare,3.08
UNM,217,Slowpoke & Psyduck-GX,Ultra Rare,32.11
UNM,218,Slowpoke & Psyduck-GX,Ultra Rare,100.98
UNM,219,Keldeo-GX,Ultra Rare,3.57
UNM,220,Raichu & Alolan Raichu-GX,Ultra Rare,18.52
UNM,221,Raichu & Alolan Raichu-GX,Ultra Rare,129.68
UNM,222,Mewtwo & Mew-GX,Ultra Rare,47.48
UNM,223,Latios-GX,Ultra Rare,7.56
UNM,224,Aerodactyl-GX,Ultra Rare,5.05
UNM,226,Mega Sableye & Tyranitar-GX,Ultra Rare,143.57
UNM,225,Mega Sableye & Tyranitar-GX,Ultra Rare,15.66
UNM,227,Mawile-GX,Ultra Rare,3.06
UNM,228,Garchomp & Giratina-GX,Ultra Rare,21.38
UNM,229,Dragonite-GX,Ultra Rare,13.95
UNM,230,Naganadel-GX,Ultra Rare,3.75
UNM,231,Blue’s Tactics,Ultra Rare,32.4
UNM,232,Channeler,Ultra Rare,10.47
UNM,233,Coach Trainer,Ultra Rare,10.89
UNM,234,Grimsley,Ultra Rare,6.96
UNM,235,Misty’s Favor,Ultra Rare,198.1
UNM,236,Poké Maniac,Ultra Rare,10.96
UNM,237,Rowlet & Alolan Exeggutor-GX,Rainbow Rare,13.27
UNM,238,Heatran-GX,Rainbow Rare,8.48
UNM,239,Slowpoke & Psyduck-GX,Rainbow Rare,50.02
UNM,240,Keldeo-GX,Rainbow Rare,7.99
UNM,241,Raichu & Alolan Raichu-GX,Rainbow Rare,45.87
UNM,242,Mewtwo & Mew-GX,Rainbow Rare,178.72
UNM,243,Latios-GX,Rainbow Rare,21.82
UNM,244,Aerodactyl-GX,Rainbow Rare,12.34
UNM,245,Mega Sableye & Tyranitar-GX,Rainbow Rare,39.47
UNM,246,Mawile-GX,Rainbow Rare,8.01
UNM,247,Garchomp & Giratina-GX,Rainbow Rare,52.78
UNM,248,Dragonite-GX,Rainbow Rare,64.37
UNM,249,Naganadel-GX,Rainbow Rare,7.54
UNM,250,Cherish Ball,Rare Secret,9.46
UNM,251,Giant Bomb,Rare Secret,4.49
UNM,252,Karate Belt,Rare Secret,4.17
UNM,253,Reset Stamp,Rare Secret,7.08
UNM,254,Tag Switch,Rare Secret,3.72
UNM,255,U-Turn Board,Rare Secret,16.79
UNM,256,Viridian Forest,Rare Secret,27.13
UNM,257,Recycle Energy,Rare Secret,8.94
UNM,258,Weakness Guard Energy,Rare Secret,6.86
SMP,SM231,Champions Festival,Promo,159.99
DRM,SV6,Charmander,Shiny Rare,6.65
HIF,1,Caterpie,Common,0.04
HIF,2,Metapod,Uncommon,0.05
DRM,SV7,Charmeleon,Shiny Rare,8.01
HIF,3,Butterfree,Rare,0.19
HIF,4,Paras,Common,0.02
CES,SV1,Scyther,Shiny Rare,3.2
HIF,5,Scyther,Uncommon,0.04
HIF,6,Pinsir-GX,Rare Holo GX,0.9
HIF,7,Charmander,Common,0.11
HIF,8,Charmeleon,Uncommon,0.08
SUM,SV2,Rowlet,Shiny Rare,1.33
HIF,9,Charizard-GX,Rare Holo GX,5.29
HIF,10,Magmar,Uncommon,0.05
SUM,SV3,Dartrix,Shiny Rare,1.37
HIF,11,Psyduck,Common,0.11
FLI,SV5,Pheromosa,Shiny Rare,2.65
HIF,12,Slowpoke,Common,0.1
HIF,13,Staryu,Common,0.06
HIF,14,Starmie-GX,Rare Holo GX,0.84
HIF,15,Magikarp,Common,0.08
BUS,SV4,Wimpod,Shiny Rare,1.18
HIF,16,Gyarados-GX,Rare Holo GX,1.79
HIF,17,Lapras,Rare,0.17
HIF,18,Vaporeon,Rare Holo,0.44
HIF,19,Pikachu,Common,0.19
HIF,20,Raichu-GX,Rare Holo GX,1.14
HIF,21,Voltorb,Common,0.07
GRI,SV8,Alolan Vulpix,Shiny Rare,3.32
FLI,SV11,Froakie,Shiny Rare,1.78
HIF,22,Electrode,Rare,0.12
HIF,23,Jolteon,Rare,0.27
FLI,SV12,Frogadier,Shiny Rare,1.93
HIF,24,Zapdos,Rare Holo,0.34
DRM,SV9,Wooper,Shiny Rare,3.56
HIF,25,Ekans,Common,0.06
DRM,SV10,Quagsire,Shiny Rare,4.26
HIF,26,Ekans,Common,0.06
HIF,27,Arbok,Rare,0.18
HIF,28,Koffing,Common,0.08
HIF,29,Weezing,Rare,0.15
HIF,30,Jynx,Uncommon,0.05
HIF,31,Mewtwo-GX,Rare Holo GX,2.52
HIF,32,Mew,Rare,0.37
HIF,33,Geodude,Common,0.03
HIF,34,Graveler,Uncommon,0.06
HIF,35,Golem,Rare,0.23
HIF,36,Onix-GX,Rare Holo GX,1.2
HIF,37,Cubone,Common,0.1
HIF,38,Clefairy,Common,0.06
HIF,39,Clefairy,Common,0.08
FLI,SV14,Xurkitree,Shiny Rare,1.73
DRM,SV37,Altaria,Shiny Rare,2.1
HIF,40,Clefable,Rare,0.13
HIF,41,Jigglypuff,Common,0.09
HIF,42,Wigglytuff-GX,Rare Holo GX,1.07
HIF,43,Mr. Mime,Rare,0.15
HIF,44,Moltres & Zapdos & Articuno-GX,Rare Holo GX,11.84
HIF,45,Farfetch’d,Uncommon,0.07
HIF,46,Chansey,Uncommon,0.07
CES,SV13,Voltorb,Shiny Rare,1.67
HIF,47,Kangaskhan,Rare,0.15
HIF,48,Eevee,Rare Holo,0.55
HIF,49,Eevee,Common,0.15
FLI,SV17,Inkay,Shiny Rare,0.76
BUS,SV15,Seviper,Shiny Rare,1.06
HIF,50,Snorlax,Rare,0.25
FLI,SV18,Malamar,Shiny Rare,1.28
HIF,51,Bill’s Analysis,Rare,0.13
HIF,52,Blaine’s Last Stand,Rare,0.11
SLG,SV25,Zorua,Shiny Rare,-1
HIF,53,Brock’s Grit,Uncommon,0.07
HIF,54,Brock’s Pewter City Gym,Uncommon,0.04
HIF,55,Brock’s Training,Rare Holo,0.19
FLI,SV19,Poipole,Shiny Rare,3.81
HIF,56,Erika’s Hospitality,Rare,0.19
DRM,SV42,Swablu,Shiny Rare,2.08
HIF,57,Giovanni’s Exile,Uncommon,0.06
HIF,58,Jessie & James,Rare Holo,0.32
HIF,59,Koga’s Trap,Uncommon,0.08
HIF,60,Lt. Surge’s Strategy,Uncommon,0.13
HIF,61,Misty’s Cerulean City Gym,Uncommon,0.05
HIF,62,Misty’s Determination,Uncommon,0.1
CES,SV16,Shuppet,Shiny Rare,1.56
HIF,63,Misty’s Water Command,Rare Holo,0.31
HIF,64,Pokémon Center Lady,Uncommon,0.13
HIF,65,Sabrina’s Suggestion,Uncommon,0.06
DRM,SV51,Reshiram-GX,Rare Shiny GX,13.44
GRI,SV20,Sudowoodo,Shiny Rare,1.77
HIF,66,Moltres & Zapdos & Articuno-GX,Ultra Rare,10.81
UPR,SV21,Riolu,Shiny Rare,3.06
HIF,67,Giovanni’s Exile,Ultra Rare,1.65
UPR,SV22,Lucario,Shiny Rare,4.55
HIF,68,Jessie & James,Ultra Rare,17.55
DRM,SV77,Altaria-GX,Rare Shiny GX,9.85
HIF,69,Moltres & Zapdos & Articuno-GX,Rainbow Rare,13.17
SLG,SV59,Mewtwo-GX,Rare Shiny GX,51.28
FLI,SV23,Rockruff,Shiny Rare,1.45
FLI,SV24,Buzzwole,Shiny Rare,1.46
UPR,SV27,Magnemite,Shiny Rare,1.32
FLI,SV26,Guzzlord,Shiny Rare,2.35
TEU,SV67,Lycanroc-GX,Rare Shiny GX,6.78
UPR,SV28,Magneton,Shiny Rare,1.86
GRI,SV30,Beldum,Shiny Rare,0.99
UPR,SV29,Magnezone,Shiny Rare,2.08
GRI,SV31,Metang,Shiny Rare,1.56
CIN,SV45,Type: Null,Shiny Rare,1.69
BUS,SV34,Ralts,Shiny Rare,1.64
BUS,SV35,Kirlia,Shiny Rare,2.83
BUS,SV36,Diancie,Shiny Rare,1.56
UPR,SV38,Gible,Shiny Rare,1.76
UPR,SV39,Gabite,Shiny Rare,2.2
UPR,SV40,Garchomp,Shiny Rare,3.63
CES,SV32,Celesteela,Shiny Rare,1.99
CES,SV33,Kartana,Shiny Rare,1.47
SUM,SV41,Eevee,Shiny Rare,20.03
CIN,SV68,Buzzwole-GX,Rare Shiny GX,4.47
CIN,SV71,Guzzlord-GX,Rare Shiny GX,6.72
CIN,SV73,Kartana-GX,Rare Shiny GX,4.5
BUS,SV43,Noibat,Shiny Rare,1.53
FLI,SV86,Lady,Ultra Rare,15.16
SUM,SV44,Oranguru,Shiny Rare,1.29
BUS,SV84,Guzma,Ultra Rare,15.19
GRI,SV87,Aether Paradise Conservation Area,Rare Secret,6.86
UPR,SV82,Cynthia,Ultra Rare,84.49
FLI,SV56,Greninja-GX,Rare Shiny GX,40.47
GRI,SV88,Brooklet Hill,Rare Secret,13
FLI,SV63,Naganadel-GX,Rare Shiny GX,5.76
FLI,SV64,Lucario-GX,Rare Shiny GX,19.71
FLI,SV65,Zygarde-GX,Rare Shiny GX,12.64
BUS,SV48,Golisopod-GX,Rare Shiny GX,4.55
BUS,SV91,Tapu Bulu-GX,Rare Secret,9.49
UPR,SV89,Mt. Coronet,Rare Secret,8.94
CES,SV83,Fisherman,Ultra Rare,4.13
CIN,SV62,Nihilego-GX,Rare Shiny GX,7.05
BUS,SV50,Ho-Oh-GX,Rare Shiny GX,13.97
GRI,SV52,Turtonator-GX,Rare Shiny GX,4.84
GRI,SV53,Alolan Ninetales-GX,Rare Shiny GX,16
BUS,SV92,Tapu Fini-GX,Rare Secret,11.59
CES,SV85,Hiker,Ultra Rare,2.67
GRI,SV93,Tapu Koko-GX,Rare Secret,14.89
GRI,SV66,Lycanroc-GX,Rare Shiny GX,5.85
BUS,SV70,Darkrai-GX,Rare Shiny GX,23.54
UPR,SV46,Leafeon-GX,Rare Shiny GX,35.6
BUS,SV75,Gardevoir-GX,Rare Shiny GX,21.83
SUM,SV60,Espeon-GX,Rare Shiny GX,60.12
GRI,SV76,Sylveon-GX,Rare Shiny GX,78.66
BUS,SV78,Noivern-GX,Rare Shiny GX,8.13
UPR,SV55,Glaceon-GX,Rare Shiny GX,20.49
GRI,SV80,Drampa-GX,Rare Shiny GX,5.39
UPR,SV58,Xurkitree-GX,Rare Shiny GX,7.36
SUM,SV69,Umbreon-GX,Rare Shiny GX,149.94
CES,SV90,Shrine of Punishment,Rare Secret,4.38
GRI,SV47,Decidueye-GX,Rare Shiny GX,8.25
BUS,SV49,Charizard-GX,Rare Shiny GX,453.58
CES,SV54,Articuno-GX,Rare Shiny GX,15.17
CES,SV57,Electrode-GX,Rare Shiny GX,8.17
CES,SV61,Banette-GX,Rare Shiny GX,4.96
CES,SV72,Scizor-GX,Rare Shiny GX,29.04
CES,SV74,Stakataka-GX,Rare Shiny GX,5.13
LOT,SV81,Aether Foundation Employee,Ultra Rare,6.87
SMP,SM191,Mewtwo & Mew-GX,Promo,60.62
SMP,SM192,Lucario & Melmetal-GX,Promo,11.6
SMP,SM193,Garchomp & Giratina-GX,Promo,20.8
SMP,SM211,Charizard-GX,Promo,5.78
SMP,SM212,Gyarados-GX,Promo,1.19
SMP,SM213,Raichu-GX,Promo,0.69
SMP,SM214,Mewtwo,Promo,2.39
SMP,SM215,Mew,Promo,3.19
CIN,SV79,Silvally-GX,Rare Shiny GX,6.54
GRI,SV94,Tapu Lele-GX,Rare Secret,12.51
FLI,113a,Mysterious Treasure,Uncommon,1.15
UPR,125a,Lillie,Uncommon,36.33
SMP,SM210,Moltres & Zapdos & Articuno-GX,Promo,24.16
SMP,SM216,Porygon-Z-GX,Promo,2.54
MCD19,1,Caterpie,,5.07
MCD19,2,Alolan Exeggutor,,3.2
MCD19,3,Magmar,,3.41
MCD19,4,Alolan Sandshrew,,2.79
MCD19,5,Lapras,,10.8
MCD19,6,Pikachu,,14.96
MCD19,7,Gastly,,8.96
MCD19,8,Mankey,,5.01
MCD19,9,Onix,,6.1
MCD19,10,Alolan Meowth,,7.53
MCD19,11,Alolan Dugtrio,,3.48
MCD19,12,Eevee,,14.69
LOT,187a,Net Ball,Uncommon,0.56
SLG,77a,Zoroark-GX,Ultra Rare,5.83
CES,148a,Tate & Liza,Uncommon,7.64
GRI,157a,Metagross-GX,Ultra Rare,9.28
LOT,189a,Sightseer,Uncommon,5.76
SMP,SM103a,Lunala-GX,Promo,4.66
SMP,SM104a,Solgaleo-GX,Promo,4.33
CES,177a,Rayquaza-GX,Ultra Rare,44.58
SMP,SM217,Trevenant & Dusknoir-GX,Promo,5.68
CEC,1,Venusaur & Snivy-GX,Rare Holo GX,6.38
CEC,2,Oddish,Common,0.14
CEC,3,Gloom,Uncommon,0.11
CEC,4,Vileplume-GX,Rare Holo GX,5.13
CEC,5,Tangela,Common,0.08
CEC,6,Tangrowth,Uncommon,0.08
CEC,7,Sunkern,Common,0.14
CEC,8,Sunflora,Rare,0.23
CEC,9,Heracross,Uncommon,0.15
CEC,10,Lileep,Uncommon,0.18
CEC,11,Cradily,Rare,0.64
CEC,12,Tropius,Uncommon,0.12
CEC,13,Kricketot,Common,0.06
CEC,14,Kricketune,Uncommon,0.2
CEC,15,Deerling,Common,0.12
CEC,16,Sawsbuck,Rare Holo,0.89
CEC,17,Rowlet,Common,0.16
CEC,18,Rowlet,Common,0.07
CEC,19,Dartrix,Uncommon,0.12
CEC,20,Decidueye,Rare Holo,0.84
CEC,21,Buzzwole,Rare Holo,1.27
CEC,22,Charizard & Braixen-GX,Rare Holo GX,9.25
CEC,23,Ponyta,Common,0.13
CEC,24,Rapidash,Uncommon,0.14
CEC,25,Flareon,Uncommon,0.39
CEC,26,Slugma,Common,0.14
CEC,27,Magcargo,Rare,0.15
CEC,28,Entei,Rare,0.36
CEC,29,Torkoal,Uncommon,0.09
CEC,30,Victini,Rare Holo,0.43
CEC,31,Tepig,Common,0.11
CEC,32,Pignite,Uncommon,0.17
CEC,33,Emboar,Rare,0.28
CEC,34,Larvesta,Uncommon,0.08
CEC,35,Volcarona-GX,Rare Holo GX,1.45
CEC,36,Litleo,Common,0.07
CEC,37,Pyroar,Uncommon,0.13
CEC,38,Blastoise & Piplup-GX,Rare Holo GX,16.79
CEC,39,Alolan Vulpix,Common,0.18
CEC,40,Psyduck,Common,0.18
CEC,41,Golduck,Uncommon,0.09
CEC,42,Vaporeon,Uncommon,0.35
CEC,43,Sneasel,Common,0.08
CEC,44,Weavile,Rare,0.19
CEC,45,Wailmer,Common,0.31
CEC,46,Wailord,Rare,0.26
CEC,47,Snorunt,Common,0.12
CEC,48,Glalie,Rare,0.17
CEC,49,Spheal,Common,0.09
CEC,50,Spheal,Common,0.07
CEC,51,Sealeo,Uncommon,0.14
CEC,52,Walrein,Rare,0.23
CEC,53,Kyogre,Rare,0.36
CEC,54,Piplup,Common,0.12
CEC,55,Prinplup,Uncommon,0.12
CEC,56,Empoleon,Rare,0.18
CEC,57,Phione,Rare,0.28
CEC,58,Tympole,Common,0.09
CEC,59,Ducklett,Common,0.06
CEC,60,Swanna,Rare,0.14
CEC,61,Black Kyurem,Rare Holo,0.68
CEC,62,Wishiwashi,Rare Holo,1.56
CEC,63,Wishiwashi-GX,Rare Holo GX,0.92
CEC,64,Dewpider,Common,0.06
CEC,65,Araquanid,Uncommon,0.11
CEC,66,Pikachu,Common,0.26
CEC,67,Raichu,Rare,0.51
CEC,68,Magnemite,Common,0.08
CEC,69,Magneton,Rare Holo,0.6
CEC,70,Jolteon,Uncommon,0.26
CEC,71,Chinchou,Common,0.08
CEC,72,Lanturn,Rare,0.2
CEC,73,Togedemaru,Uncommon,0.13
CEC,74,Togedemaru,Common,0.06
CEC,75,Solgaleo & Lunala-GX,Rare Holo GX,10.39
CEC,76,Koffing,Common,0.11
CEC,77,Weezing,Rare,0.26
CEC,78,Natu,Common,0.07
CEC,79,Xatu,Rare,0.24
CEC,80,Ralts,Common,0.09
CEC,81,Kirlia,Uncommon,0.15
CEC,82,Gallade,Rare Holo,0.48
CEC,83,Duskull,Common,0.11
CEC,84,Dusclops,Uncommon,0.11
CEC,85,Dusknoir,Rare Holo,0.43
CEC,86,Rotom,Uncommon,0.12
CEC,87,Woobat,Common,0.09
CEC,88,Swoobat,Rare,0.25
CEC,89,Golett,Common,0.08
CEC,90,Golurk,Rare,0.19
CEC,91,Skrelp,Common,0.09
CEC,92,Dragalge,Rare,0.31
CEC,93,Phantump,Common,0.1
CEC,94,Trevenant,Rare,0.17
CEC,95,Oricorio-GX,Rare Holo GX,1.11
CEC,96,Mimikyu,Uncommon,0.31
CEC,97,Mimikyu,Rare,0.37
CEC,98,Dhelmise,Uncommon,0.11
CEC,99,Cosmog,Common,0.11
CEC,100,Cosmog,Common,0.07
CEC,101,Cosmoem,Uncommon,0.12
CEC,102,Lunala,Rare Holo,0.78
CEC,103,Marshadow,Rare,0.35
CEC,104,Blacephalon,Rare Holo,2.68
CEC,105,Onix,Common,0.08
CEC,106,Nosepass,Common,0.07
CEC,107,Trapinch,Common,0.11
CEC,108,Trapinch,Common,0.12
CEC,109,Vibrava,Uncommon,0.14
CEC,110,Flygon-GX,Rare Holo GX,1.61
CEC,111,Anorith,Uncommon,0.13
CEC,112,Armaldo,Rare,0.21
CEC,113,Groudon,Rare,0.5
CEC,114,Drilbur,Common,0.07
CEC,115,Excadrill,Rare Holo,0.53
CEC,116,Palpitoad,Common,0.06
CEC,117,Seismitoad,Rare,0.14
CEC,118,Throh,Uncommon,0.11
CEC,119,Pancham,Common,0.1
